vessel_volume,feed_temperature,feed_mass_flow,tr2-butene_mass_fr,feed_mass_dens,prod_mass_dens,prod_temperature
3.61,16.0,7.3056,0.9849,629.906,574.1058,46.1972
3.61,16.0,7.3056,0.9849,629.906,574.1058,46.1972
3.61,16.0,7.3056,0.9847,622.9003,567.4135,51.2241
3.61,22.0,7.3056,0.9847,622.9003,567.4135,51.2241
3.61,22.0,7.3056,0.9847,622.9003,567.4135,51.2241
3.61,24.0,7.3056,0.9847,620.5352,565.1434,52.9005
3.61,25.0,7.3056,0.9846,619.3468,563.9999,53.7395
3.61,25.0,7.3056,0.9846,616.958,561.6961,55.4181
3.61,27.0,7.3056,0.9845,615.7575,560.5361,56.2575
3.61,28.0,7.3056,0.9845,615.7575,560.5361,56.2575
3.61,28.0,7.3056,0.9845,615.7575,560.5361,56.2575
3.61,28.0,7.3056,0.9845,615.7575,560.5361,56.2575
3.61,28.0,7.3056,0.9845,615.7575,560.5361,56.2575
3.61,33.0,7.3056,0.9844,609.691,554.646,60.4584
3.61,33.0,7.3056,0.9844,608.4644,553.4531,61.2967
3.61,34.0,7.3056,0.9844,607.2332,552.2513,62.1368
3.61,35.0,7.3056,0.9843,607.2332,551.0433,62.977
3.61,36.0,7.3056,0.9843,605.9974,551.0433,63.8172
3.61,37.0,7.3056,0.9842,604.7568,549.8287,63.8172
3.61,37.0,7.3056,0.9842,604.7568,549.8287,63.8172
3.61,37.0,7.3056,0.9842,604.7568,546.145,66.3378
3.61,40.0,7.3056,0.9841,601.0057,546.145,66.3378
3.61,40.0,7.3056,0.9841,598.4796,543.655,68.0179
3.61,42.0,7.3056,0.984,597.2088,542.3994,68.8577
3.61,43.0,7.3056,0.984,597.2088,542.3994,68.8577
3.61,43.0,7.3056,0.984,597.2088,542.3994,68.8577
3.61,43.0,7.3056,0.9839,593.3636,538.5874,71.3769
3.61,46.0,7.3056,0.9839,593.3636,538.5874,71.3769
3.61,46.0,7.3056,0.9839,593.3636,538.5874,71.3769
3.61,46.0,7.3056,0.9839,593.3636,538.5874,71.3769
3.61,46.0,7.3056,0.9839,593.3636,538.5874,74.7346
3.61,50.0,7.3056,0.9838,588.1569,533.3932,74.7346
3.61,16.0,7.4722,0.9846,629.906,574.1258,46.1869
3.61,16.0,7.4722,0.9846,629.906,574.1258,46.1869
3.61,16.0,7.4722,0.9846,629.906,574.1258,46.1869
3.61,16.0,7.4722,0.9846,629.906,574.1258,46.1869
3.61,16.0,7.4722,0.9846,629.906,569.6824,49.5388
3.61,20.0,7.4722,0.9844,625.2501,569.6824,49.5388
3.61,20.0,7.4722,0.9844,625.2501,569.6824,49.5388
3.61,20.0,7.4722,0.9844,621.7197,566.3004,52.0528
3.61,23.0,7.4722,0.9844,621.7197,566.3004,52.0528
3.61,23.0,7.4722,0.9844,621.7197,566.3004,52.0528
3.61,25.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,26.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,26.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,26.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,26.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,26.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,26.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,26.0,7.4722,0.9843,618.1544,562.8695,54.5698
3.61,33.0,7.4722,0.984,609.691,553.4721,61.2881
3.61,34.0,7.4722,0.984,608.4644,553.4721,61.2881
3.61,34.0,7.4722,0.984,608.4644,553.4721,61.2881
3.61,34.0,7.4722,0.9839,604.7568,549.8477,63.8089
3.61,37.0,7.4722,0.9839,604.7568,549.8477,63.8089
3.61,37.0,7.4722,0.9838,602.261,547.3989,65.4892
3.61,39.0,7.4722,0.9838,602.261,547.3989,65.4892
3.61,39.0,7.4722,0.9838,602.261,547.3989,65.4892
3.61,39.0,7.4722,0.9838,602.261,547.3989,68.0096
3.61,42.0,7.4722,0.9837,598.4796,543.6743,68.0096
3.61,42.0,7.4722,0.9836,595.9325,541.1556,69.6894
3.61,45.0,7.4722,0.9836,594.6508,539.8853,70.529
3.61,45.0,7.4722,0.9836,594.6508,539.8853,70.529
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,47.0,7.4722,0.9835,592.0707,537.3217,72.2077
3.61,19.0,7.6389,0.9841,625.2501,569.7028,49.5284
3.61,20.0,7.6389,0.9841,625.2501,569.7028,49.5284
3.61,21.0,7.6389,0.9841,624.0771,568.58,50.3666
3.61,21.0,7.6389,0.984,621.7197,566.319,52.0439
3.61,23.0,7.6389,0.984,620.5352,565.1809,52.8827
3.61,24.0,7.6389,0.984,620.5352,565.1809,52.8827
3.61,24.0,7.6389,0.984,620.5352,565.1809,52.8827
3.61,24.0,7.6389,0.984,620.5352,565.1809,52.8827
3.61,27.0,7.6389,0.9839,616.958,561.7336,55.4005
3.61,27.0,7.6389,0.9839,616.958,561.7336,55.4005
3.61,27.0,7.6389,0.9838,613.3439,558.2363,57.9196
3.61,30.0,7.6389,0.9838,613.3439,558.2363,57.9196
3.61,30.0,7.6389,0.9838,613.3439,558.2363,57.9196
3.61,32.0,7.6389,0.9837,610.913,555.8758,59.5995
3.61,32.0,7.6389,0.9837,610.913,555.8758,59.5995
3.61,32.0,7.6389,0.9837,610.913,555.8758,62.1199
3.61,35.0,7.6389,0.9836,607.2332,552.2893,62.1199
3.61,35.0,7.6389,0.9836,607.2332,552.2893,62.1199
3.61,35.0,7.6389,0.9836,607.2332,552.2893,62.1199
3.61,35.0,7.6389,0.9836,607.2332,552.2893,62.1199
3.61,35.0,7.6389,0.9836,607.2332,552.2893,62.1199
3.61,35.0,7.6389,0.9836,607.2332,552.2893,62.1199
3.61,35.0,7.6389,0.9836,607.2332,552.2893,62.1199
3.61,35.0,7.6389,0.9836,607.2332,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9833,597.2088,542.4381,68.8413
3.61,43.0,7.6389,0.9839,628.7474,573.0571,47.0079
3.61,17.0,7.8056,0.9839,628.7474,573.0571,47.0079
3.61,17.0,7.8056,0.9839,628.7474,573.0571,47.0079
3.61,20.0,7.8056,0.9838,625.2501,569.7212,49.5195
3.61,20.0,7.8056,0.9838,625.2501,569.7212,49.5195
3.61,20.0,7.8056,0.9838,625.2501,569.7212,49.5195
3.61,20.0,7.8056,0.9838,625.2501,569.7212,49.5195
3.61,20.0,7.8056,0.9838,625.2501,569.7212,49.5195
3.61,20.0,7.8056,0.9838,625.2501,569.7212,49.5195
3.61,20.0,7.8056,0.9838,625.2501,569.7212,49.5195
3.61,26.0,7.8056,0.9836,618.1544,562.9054,54.5533
3.61,26.0,7.8056,0.9836,618.1544,562.9054,54.5533
3.61,26.0,7.8056,0.9836,618.1544,562.9054,54.5533
3.61,26.0,7.8056,0.9836,618.1544,562.9054,54.5533
3.61,26.0,7.8056,0.9836,618.1544,562.9054,54.5533
3.61,32.0,7.8056,0.9834,610.913,555.8947,59.5908
3.61,32.0,7.8056,0.9834,610.913,555.8947,59.5908
3.61,32.0,7.8056,0.9834,610.913,555.8947,59.5908
3.61,32.0,7.8056,0.9833,607.2332,552.3084,62.1114
3.61,35.0,7.8056,0.9833,607.2332,552.3084,62.1114
3.61,35.0,7.8056,0.9833,607.2332,552.3084,62.1114
3.61,35.0,7.8056,0.9833,607.2332,552.3084,62.1114
3.61,38.0,7.8056,0.9832,603.5113,548.6651,64.6322
3.61,38.0,7.8056,0.9832,603.5113,546.203,66.3127
3.61,40.0,7.8056,0.983,599.7452,544.9618,67.1528
3.61,41.0,7.8056,0.983,599.7452,544.9618,67.1528
3.61,41.0,7.8056,0.983,597.2088,542.4576,68.833
3.61,44.0,7.8056,0.9829,595.9325,541.1949,69.6728
3.61,45.0,7.8056,0.9829,594.6508,539.9244,70.5126
3.61,45.0,7.8056,0.9829,594.6508,539.9244,70.5126
3.61,47.0,7.8056,0.9828,592.0707,537.3611,72.1915
3.61,48.0,7.8056,0.9828,590.772,536.0672,73.0309
3.61,48.0,7.8056,0.9828,590.772,536.0672,73.0309
3.61,48.0,7.8056,0.9828,590.772,536.0672,73.0309
3.61,48.0,7.8056,0.9828,590.772,536.0672,73.0309
3.61,48.0,7.8056,0.9828,590.772,536.0672,73.0309
3.61,48.0,7.8056,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,628.7474,573.078,46.9969
3.61,17.0,7.9722,0.9835,613.3439,558.2723,57.9034
3.61,30.0,7.9722,0.9831,613.3439,558.2723,57.9034
3.61,30.0,7.9722,0.9831,613.3439,558.2723,57.9034
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,609.691,554.7243,60.4224
3.61,33.0,7.9722,0.983,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,48.0,7.9722,0.9824,590.772,536.0867,73.023
3.61,22.0,8.1389,0.983,622.9003,567.5055,51.1801
3.61,22.0,8.1389,0.983,622.9003,567.5055,51.1801
3.61,22.0,8.1389,0.983,622.9003,567.5055,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,620.5352,565.2366,52.8562
3.61,24.0,8.1389,0.983,607.2332,552.3446,62.0957
3.61,35.0,8.1389,0.9826,607.2332,552.3446,62.0957
3.61,35.0,8.1389,0.9826,607.2332,552.3446,62.0957
3.61,35.0,8.1389,0.9826,603.5113,548.7035,64.6154
3.61,38.0,8.1389,0.9824,603.5113,548.7035,64.6154
3.61,38.0,8.1389,0.9824,603.5113,548.7035,64.6154
3.61,38.0,8.1389,0.9824,603.5113,548.7035,64.6154
3.61,42.0,8.1389,0.9823,598.4796,543.752,67.9764
3.61,42.0,8.1389,0.9823,598.4796,543.752,67.9764
3.61,44.0,8.1389,0.9822,595.9325,541.2337,69.6565
3.61,44.0,8.1389,0.9822,595.9325,541.2337,69.6565
3.61,44.0,8.1389,0.9822,595.9325,541.2337,69.6565
3.61,46.0,8.1389,0.9821,593.3636,538.6855,71.336
3.61,46.0,8.1389,0.9821,593.3636,538.6855,71.336
3.61,46.0,8.1389,0.9821,593.3636,534.8048,73.8541
3.61,49.0,8.1389,0.982,588.1569,533.4952,74.6928
3.61,50.0,8.1389,0.982,588.1569,533.4952,74.6928
3.61,50.0,8.1389,0.982,588.1569,533.4952,74.6928
3.61,16.0,8.3056,0.9829,629.906,574.2177,46.1414
3.61,16.0,8.3056,0.9829,629.906,574.2177,46.1414
3.61,16.0,8.3056,0.9829,629.906,574.2177,46.1414
3.61,16.0,8.3056,0.9829,629.906,574.2177,46.1414
3.61,16.0,8.3056,0.9829,629.906,574.2177,50.3321
3.61,21.0,8.3056,0.9827,622.9003,567.5264,51.1695
3.61,22.0,8.3056,0.9826,621.7197,566.3935,52.0083
3.61,23.0,8.3056,0.9826,621.7197,566.3935,52.0083
3.61,23.0,8.3056,0.9826,621.7197,566.3935,52.0083
3.61,23.0,8.3056,0.9826,621.7197,566.3935,52.0083
3.61,23.0,8.3056,0.9826,621.7197,561.8068,55.3667
3.61,28.0,8.3056,0.9825,615.7575,560.6487,56.205
3.61,28.0,8.3056,0.9825,615.7575,560.6487,56.205
3.61,28.0,8.3056,0.9825,615.7575,560.6487,56.205
3.61,28.0,8.3056,0.9825,615.7575,560.6487,56.205
3.61,28.0,8.3056,0.9825,615.7575,560.6487,56.205
3.61,28.0,8.3056,0.9825,615.7575,560.6487,56.205
3.61,28.0,8.3056,0.9825,615.7575,560.6487,56.205
3.61,34.0,8.3056,0.9823,608.4644,553.566,61.2462
3.61,34.0,8.3056,0.9822,605.9974,551.1602,62.9245
3.61,36.0,8.3056,0.9822,605.9974,551.1602,62.9245
3.61,36.0,8.3056,0.9822,605.9974,551.1602,62.9245
3.61,38.0,8.3056,0.9821,603.5113,548.7226,64.607
3.61,40.0,8.3056,0.982,601.0057,546.2608,66.2876
3.61,40.0,8.3056,0.982,601.0057,546.2608,66.2876
3.61,40.0,8.3056,0.982,601.0057,546.2608,66.2876
3.61,40.0,8.3056,0.982,601.0057,546.2608,66.2876
3.61,40.0,8.3056,0.982,601.0057,546.2608,66.2876
3.61,44.0,8.3056,0.9819,595.9325,541.2531,69.6483
3.61,44.0,8.3056,0.9819,593.3636,538.7051,71.3279
3.61,46.0,8.3056,0.9818,593.3636,538.7051,71.3279
3.61,46.0,8.3056,0.9818,593.3636,538.7051,71.3279
3.61,46.0,8.3056,0.9818,593.3636,538.7051,71.3279
3.61,46.0,8.3056,0.9818,593.3636,538.7051,71.3279
3.61,50.0,8.3056,0.9816,588.1569,533.5124,74.6865
3.61,50.0,8.3056,0.9816,588.1569,533.5124,74.6865
3.61,50.0,8.3056,0.9816,588.1569,533.5124,74.6865
3.61,50.0,8.3056,0.9816,588.1569,533.5124,74.6865
3.61,50.0,8.3056,0.9816,588.1569,533.5124,74.6865
3.61,20.0,8.4722,0.9824,625.2501,569.7923,49.4857
3.61,20.0,8.4722,0.9824,625.2501,569.7923,49.4857
3.61,20.0,8.4722,0.9824,625.2501,569.7923,49.4857
3.61,20.0,8.4722,0.9824,625.2501,569.7923,49.4857
3.61,20.0,8.4722,0.9824,625.2501,569.7923,49.4857
3.61,24.0,8.4722,0.9823,620.5352,565.2721,52.8398
3.61,24.0,8.4722,0.9823,620.5352,565.2721,52.8398
3.61,24.0,8.4722,0.9823,620.5352,561.8272,55.3567
3.61,27.0,8.4722,0.9822,616.958,561.8272,55.3567
3.61,27.0,8.4722,0.9822,616.958,561.8272,55.3567
3.61,27.0,8.4722,0.9822,616.958,561.8272,55.3567
3.61,27.0,8.4722,0.9822,616.958,561.8272,55.3567
3.61,27.0,8.4722,0.9822,616.958,561.8272,55.3567
3.61,27.0,8.4722,0.9822,616.958,561.8272,55.3567
3.61,27.0,8.4722,0.9822,616.958,561.8272,61.237
3.61,34.0,8.4722,0.9819,608.4644,553.586,61.237
3.61,34.0,8.4722,0.9819,608.4644,553.586,61.237
3.61,34.0,8.4722,0.9819,608.4644,553.586,61.237
3.61,34.0,8.4722,0.9819,608.4644,553.586,61.237
3.61,39.0,8.4722,0.9817,602.261,547.5119,65.4405
3.61,39.0,8.4722,0.9817,602.261,547.5119,65.4405
3.61,39.0,8.4722,0.9817,602.261,547.5119,65.4405
3.61,39.0,8.4722,0.9817,602.261,547.5119,65.4405
3.61,39.0,8.4722,0.9817,602.261,547.5119,65.4405
3.61,39.0,8.4722,0.9817,602.261,547.5119,69.6415
3.61,44.0,8.4722,0.9815,595.9325,541.2703,69.6415
3.61,44.0,8.4722,0.9815,595.9325,538.7247,71.3198
3.61,46.0,8.4722,0.9814,593.3636,537.4393,72.1593
3.61,47.0,8.4722,0.9814,592.0707,537.4393,72.1593
3.61,48.0,8.4722,0.9813,590.772,536.1459,72.9987
3.61,48.0,8.4722,0.9813,588.1569,533.5352,74.6765
3.61,50.0,8.4722,0.9812,588.1569,533.5352,74.6765
3.61,50.0,8.4722,0.9812,588.1569,533.5352,74.6765
3.61,50.0,8.4722,0.9812,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,628.7474,572.216,47.4211
3.71,17.0,0.3056,0.9994,614.5528,558.5627,57.4708
3.71,29.0,0.3056,0.9994,614.5528,558.5627,57.4708
3.71,31.0,0.3056,0.9994,612.1306,556.2122,59.1464
3.71,31.0,0.3056,0.9994,612.1306,556.2122,59.1464
3.71,31.0,0.3056,0.9994,612.1306,556.2122,59.1464
3.71,31.0,0.3056,0.9994,612.1306,556.2122,59.1464
3.71,31.0,0.3056,0.9994,612.1306,556.2122,59.1464
3.71,31.0,0.3056,0.9994,612.1306,556.2122,59.1464
3.71,31.0,0.3056,0.9993,604.7568,549.0082,64.1788
3.71,37.0,0.3056,0.9993,604.7568,549.0082,64.1788
3.71,38.0,0.3056,0.9993,603.5113,547.7852,65.0176
3.71,38.0,0.3056,0.9993,603.5113,547.7852,65.0176
3.71,40.0,0.3056,0.9993,601.0057,545.3184,66.6952
3.71,40.0,0.3056,0.9993,601.0057,545.3184,66.6952
3.71,43.0,0.3056,0.9993,597.2088,541.5659,69.2109
3.71,43.0,0.3056,0.9993,597.2088,541.5659,69.2109
3.71,43.0,0.3056,0.9993,597.2088,541.5659,69.2109
3.71,43.0,0.3056,0.9993,597.2088,541.5659,69.2109
3.71,43.0,0.3056,0.9993,592.0707,536.4581,72.5636
3.71,48.0,0.3056,0.9993,590.772,535.1618,73.4012
3.71,48.0,0.3056,0.9993,590.772,535.1618,73.4012
3.71,48.0,0.3056,0.9993,590.772,535.1618,73.4012
3.71,50.0,0.3056,0.9993,588.1569,532.5447,75.0756
3.71,50.0,0.3056,0.9993,588.1569,532.5447,75.0756
3.71,17.0,0.4722,0.999,628.7474,572.2345,47.412
3.71,17.0,0.4722,0.999,628.7474,572.2345,47.412
3.71,18.0,0.4722,0.999,627.5852,571.1255,48.2481
3.71,18.0,0.4722,0.999,627.5852,571.1255,48.2481
3.71,18.0,0.4722,0.999,627.5852,571.1255,48.2481
3.71,18.0,0.4722,0.999,622.9003,566.637,51.5968
3.71,23.0,0.4722,0.999,621.7197,565.5044,52.4328
3.71,23.0,0.4722,0.999,621.7197,565.5044,52.4328
3.71,23.0,0.4722,0.999,621.7197,565.5044,52.4328
3.71,23.0,0.4722,0.999,621.7197,565.5044,52.4328
3.71,23.0,0.4722,0.999,621.7197,565.5044,52.4328
3.71,23.0,0.4722,0.999,621.7197,565.5044,52.4328
3.71,23.0,0.4722,0.999,621.7197,565.5044,52.4328
3.71,23.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,613.3439,557.4094,58.2998
3.71,30.0,0.4722,0.999,599.7452,544.0941,67.5255
3.71,41.0,0.4722,0.999,599.7452,544.0941,67.5255
3.71,41.0,0.4722,0.999,599.7452,544.0941,67.5255
3.71,41.0,0.4722,0.999,599.7452,544.0941,67.5255
3.71,41.0,0.4722,0.999,599.7452,544.0941,67.5255
3.71,41.0,0.4722,0.999,599.7452,544.0941,67.5255
3.71,41.0,0.4722,0.999,599.7452,544.0941,67.5255
3.71,41.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,48.0,0.4722,0.999,590.772,535.1816,73.3932
3.71,23.0,0.6389,0.9987,621.7197,565.5208,52.4255
3.71,23.0,0.6389,0.9987,621.7197,565.5208,52.4255
3.71,23.0,0.6389,0.9987,621.7197,565.5208,52.4255
3.71,23.0,0.6389,0.9987,621.7197,565.5208,52.4255
3.71,23.0,0.6389,0.9987,621.7197,565.5208,52.4255
3.71,23.0,0.6389,0.9987,621.7197,565.5208,52.4255
3.71,23.0,0.6389,0.9987,621.7197,557.4283,58.2911
3.71,30.0,0.6389,0.9987,613.3439,557.4283,58.2911
3.71,31.0,0.6389,0.9987,612.1306,556.2503,59.129
3.71,31.0,0.6389,0.9987,612.1306,556.2503,59.129
3.71,31.0,0.6389,0.9987,612.1306,556.2503,59.129
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,551.4734,62.484
3.71,35.0,0.6389,0.9986,607.2332,539.0667,70.8712
3.71,45.0,0.6389,0.9986,594.6508,539.0667,70.8712
3.71,45.0,0.6389,0.9986,594.6508,539.0667,70.8712
3.71,45.0,0.6389,0.9986,594.6508,539.0667,70.8712
3.71,45.0,0.6389,0.9986,594.6508,539.0667,70.8712
3.71,49.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,50.0,0.6389,0.9986,588.1569,532.5844,75.0597
3.71,33.0,0.8056,0.9983,609.691,553.8933,60.7978
3.71,33.0,0.8056,0.9983,609.691,553.8933,60.7978
3.71,33.0,0.8056,0.9983,609.691,553.8933,60.7978
3.71,33.0,0.8056,0.9983,609.691,553.8933,60.7978
3.71,33.0,0.8056,0.9983,609.691,553.8933,64.1534
3.71,37.0,0.8056,0.9983,603.5113,547.8432,64.9922
3.71,38.0,0.8056,0.9983,603.5113,547.8432,64.9922
3.71,38.0,0.8056,0.9983,603.5113,547.8432,64.9922
3.71,38.0,0.8056,0.9983,603.5113,547.8432,64.9922
3.71,41.0,0.8056,0.9983,599.7452,544.1331,67.5088
3.71,42.0,0.8056,0.9983,598.4796,542.8826,68.3474
3.71,43.0,0.8056,0.9983,597.2088,541.6246,69.186
3.71,43.0,0.8056,0.9983,597.2088,541.6246,69.186
3.71,43.0,0.8056,0.9983,597.2088,537.8059,71.7012
3.71,46.0,0.8056,0.9982,593.3636,537.8059,71.7012
3.71,46.0,0.8056,0.9982,590.772,535.2219,73.3766
3.71,48.0,0.8056,0.9982,589.4674,533.9171,74.2144
3.71,50.0,0.8056,0.9982,588.1569,532.6044,75.0517
3.71,50.0,0.8056,0.9982,586.8402,531.2833,75.8887
3.71,51.0,0.8056,0.9982,586.8402,531.2833,75.8887
3.71,51.0,0.8056,0.9982,586.8402,531.2833,75.8887
